date,ticker,count,close,sentiment,prop,n_posts,stock_post,count_post,sentiment_post,count_above,stock_above,sentiment_above
2021-04-17,CLOV,8,8.82,0.51235,0.08791208791208792,91,0.004,1,0,TRUE,FALSE,FALSE
2021-04-18,CLOV,4,8.82,0.902375,0.16666666666666666,24,0.006,0.152,0,FALSE,FALSE,FALSE
2021-04-19,CLOV,5,9.67,0.8338,0.19230769230769232,26,0.016,0.338,0,FALSE,FALSE,FALSE
2021-04-20,CLOV,10,8.62,0.39232,0.15873015873015872,63,0.004,1,0,TRUE,FALSE,FALSE
2021-04-21,CLOV,6,9.05,0.5854666666666667,0.08333333333333333,72,0.02,1,0,TRUE,FALSE,FALSE
2021-04-22,CLOV,1,8.5,0.6494,0.01818181818181818,55,0.004,0.062,0,FALSE,FALSE,FALSE
2021-04-23,CLOV,0,8.77,NA,0,46,0.02,0.03,0,FALSE,FALSE,FALSE
2021-04-24,CLOV,1,8.77,0.6515,0.01694915254237288,59,0.01,0.07,0,FALSE,FALSE,FALSE
2021-04-25,CLOV,0,8.77,NA,0,19,0.062,0.966,0,TRUE,FALSE,FALSE
2021-04-26,CLOV,1,9.22,0,0.03571428571428571,28,0.108,0.024,0,FALSE,FALSE,FALSE
2021-04-27,CLOV,4,9.24,0.349075,0.03508771929824561,114,0.878,1,0,TRUE,TRUE,FALSE
2021-04-28,CLOV,8,10.5,0.6199625,0.0963855421686747,83,0.04,0.058,0,FALSE,FALSE,FALSE
2021-04-29,CLOV,9,10.17,0.24645555555555557,0.10112359550561797,89,0.038,0.268,0,FALSE,FALSE,FALSE
2021-04-30,CLOV,6,9.85,0.2675333333333333,0.12,50,0.022,1,0,TRUE,FALSE,FALSE
2021-05-01,CLOV,3,9.85,0.35853333333333337,0.06,50,0.962,0.018,0,FALSE,TRUE,FALSE
2021-05-05,CLOV,3,8.84,0.3071333333333333,0.06666666666666667,45,0.07,0.952,0,TRUE,FALSE,FALSE
2021-05-06,CLOV,6,8.23,0.8126666666666666,0.03592814371257485,167,0.01,0.182,0,FALSE,FALSE,FALSE
2021-05-07,CLOV,2,8.62,0,0.011299435028248588,177,0.016,0.052,0,FALSE,FALSE,FALSE
2021-05-08,CLOV,3,8.62,0.9808,0.024390243902439025,123,0.04,0.856,0,TRUE,FALSE,FALSE
2021-05-09,CLOV,2,8.62,0.65805,0.05,40,0.064,0.04,0,FALSE,FALSE,FALSE
2021-05-10,CLOV,3,8.26,0.7419333333333333,0.05,60,0.16,0.96,0,TRUE,FALSE,FALSE
2021-05-11,CLOV,0,8.13,NA,0,126,0.416,0.704,0,FALSE,FALSE,FALSE
2021-05-12,CLOV,3,7.78,0.9809,0.033707865168539325,89,0.486,0.076,0,FALSE,FALSE,FALSE
2021-05-13,CLOV,1,7.26,0,0.009708737864077669,103,0.016,0.314,0,FALSE,FALSE,FALSE
2021-05-14,CLOV,4,7.47,0.6269750000000001,0.03278688524590164,122,0.042,0.062,0,FALSE,FALSE,FALSE
2021-05-15,CLOV,2,7.47,0.8291,0.02857142857142857,70,0.076,0.19,0,FALSE,FALSE,FALSE
2021-05-16,CLOV,1,7.47,0,0.045454545454545456,22,0.272,0.998,0,TRUE,FALSE,FALSE
2021-05-17,CLOV,0,6.82,NA,0,31,0.054,0.044,0,FALSE,FALSE,FALSE
2021-05-18,CLOV,1,6.97,-0.4404,0.014084507042253521,71,0.02,0.038,0,FALSE,FALSE,FALSE
2021-05-19,CLOV,0,6.84,NA,0,52,0.01,0.012,0,FALSE,FALSE,FALSE
2021-05-20,CLOV,1,7.13,-0.943,0.013888888888888888,72,0.02,0.026,0,FALSE,FALSE,FALSE
2021-05-21,CLOV,0,6.93,NA,0,78,0.016,0.018,0,FALSE,FALSE,FALSE
2021-05-22,CLOV,0,6.93,NA,0,73,0.006,0.02,0,FALSE,FALSE,FALSE
2021-05-23,CLOV,0,6.93,NA,0,47,0.036,0.046,0,FALSE,FALSE,FALSE
2021-05-24,CLOV,1,6.92,0.296,0.021739130434782608,46,0.088,0.026,0,FALSE,FALSE,FALSE
2021-05-25,CLOV,1,7.02,0,0.011627906976744186,86,0.35,0.048,0,FALSE,FALSE,FALSE
2021-05-26,CLOV,0,7.33,NA,0,95,0.438,0.024,0,FALSE,FALSE,FALSE
2021-05-27,CLOV,0,7.83,NA,0,133,0.048,0.034,0,FALSE,FALSE,FALSE
2021-05-28,CLOV,0,7.64,NA,0,169,0.036,0.074,0,FALSE,FALSE,FALSE
2021-05-29,CLOV,1,7.64,-0.2714,0.022222222222222223,45,0.01,0.106,0,FALSE,FALSE,FALSE
2021-05-30,CLOV,0,7.64,NA,0,37,0.014,0.046,0,FALSE,FALSE,FALSE
2021-05-31,CLOV,0,7.64,NA,0,28,0.008,0.014,0,FALSE,FALSE,FALSE
2021-06-01,CLOV,0,7.73,NA,0,33,1,1,0,TRUE,TRUE,FALSE
2021-06-10,CLOV,29,14.34,0.3224793103448276,0.12663755458515283,229,0.054,1,0,TRUE,FALSE,FALSE
2021-06-11,CLOV,24,15.03,0.5040541666666667,0.06666666666666667,360,0.014,0.022,0,FALSE,FALSE,FALSE
2021-06-12,CLOV,14,15.03,0.3665285714285714,0.06306306306306306,222,0.014,1,0,TRUE,FALSE,FALSE
2021-06-13,CLOV,0,15.03,NA,0,10,0.846,0.996,0,TRUE,TRUE,FALSE
2021-06-15,CLOV,5,13.77,0.83018,0.04854368932038835,103,0.328,0.024,0,FALSE,FALSE,FALSE
2021-06-16,CLOV,10,12.95,0.10408,0.05128205128205128,195,0.49,0.944,0,TRUE,FALSE,FALSE
2021-06-17,CLOV,4,12.56,0.33377500000000004,0.024096385542168676,166,0.348,0.092,0,FALSE,FALSE,FALSE
2021-06-18,CLOV,2,12.04,0.9674,0.011834319526627219,169,0.018,0.018,0,FALSE,FALSE,FALSE
2021-06-19,CLOV,3,12.04,0.027566666666666666,0.02631578947368421,114,0.042,0.16,0,FALSE,FALSE,FALSE
2021-06-20,CLOV,0,12.04,NA,0,56,0.172,0.408,0,FALSE,FALSE,FALSE
2021-06-21,CLOV,2,11.24,0.4994,0.03278688524590164,61,0.626,0.808,0,TRUE,FALSE,FALSE
2021-06-22,CLOV,9,12.63,0.5745444444444444,0.057692307692307696,156,0.42,0.024,0,FALSE,FALSE,FALSE
2021-06-23,CLOV,10,13.83,0.47361,0.05555555555555555,180,0.026,0.57,0,FALSE,FALSE,FALSE
2021-06-24,CLOV,14,13.79,0.46209285714285714,0.08187134502923976,171,0.16,0.994,0,TRUE,FALSE,FALSE
2021-06-25,CLOV,4,12.97,0.676025,0.031496062992125984,127,0.024,0.278,0,FALSE,FALSE,FALSE
2021-06-26,CLOV,2,12.97,0.4131,0.01680672268907563,119,0.014,0.168,0,FALSE,FALSE,FALSE
2021-06-28,CLOV,0,12.8,NA,0,11,0.016,0.05,0,FALSE,FALSE,FALSE
2021-06-29,CLOV,3,13.36,0.9081333333333333,0.0136986301369863,219,0.008,0.958,0,TRUE,FALSE,FALSE
2021-06-30,CLOV,3,13.32,0.8920666666666667,0.05660377358490566,53,0.932,0.588,0,FALSE,TRUE,FALSE
2021-07-01,CLOV,4,12.33,0.7451,0.02666666666666667,150,0.092,0.054,0,FALSE,FALSE,FALSE
2021-07-02,CLOV,2,11.71,0.9742,0.01818181818181818,110,0.012,0.296,0,FALSE,FALSE,FALSE
2021-07-03,CLOV,4,11.71,0.709075,0.04819277108433735,83,0.004,0.066,0,FALSE,FALSE,FALSE
2021-07-04,CLOV,1,11.71,-0.9945,0.02564102564102564,39,0.006,0.046,0,FALSE,FALSE,FALSE
2021-07-05,CLOV,1,11.71,0.9961,0.03225806451612903,31,1,0.176,0,FALSE,TRUE,FALSE
2021-07-06,CLOV,5,10,0.69268,0.05747126436781609,87,0.044,0.15,0,FALSE,FALSE,FALSE
2021-07-07,CLOV,1,9.72,0.9961,0.03225806451612903,31,0.084,0.026,0,FALSE,FALSE,FALSE
2021-07-08,CLOV,4,9.36,0.49995,0.041237113402061855,97,0.046,0.04,0,FALSE,FALSE,FALSE
2021-07-09,CLOV,2,9.27,0.21944999999999998,0.02702702702702703,74,0.024,0.02,0,FALSE,FALSE,FALSE
2021-07-10,CLOV,2,9.27,0.91865,0.038461538461538464,52,0.014,0.978,0,TRUE,FALSE,FALSE
2021-07-11,CLOV,0,9.27,NA,0,29,0.014,0.996,0,TRUE,FALSE,FALSE
2021-07-12,CLOV,2,9.68,-0.6537499999999999,0.05263157894736842,38,0.29,0.02,0,FALSE,FALSE,FALSE
2021-07-13,CLOV,4,8.91,0.5488999999999999,0.05194805194805195,77,0.632,0.036,0,FALSE,FALSE,FALSE
2021-07-14,CLOV,3,8.68,0.9906,0.0379746835443038,79,0.166,0.018,0,FALSE,FALSE,FALSE
2021-07-15,CLOV,6,8.26,0.5495833333333333,0.05263157894736842,114,0.016,0.992,0,TRUE,FALSE,FALSE
2021-07-16,CLOV,1,8.2,0.9123,0.012195121951219513,82,0.014,0.048,0,FALSE,FALSE,FALSE
2021-07-17,CLOV,1,8.2,0.2732,0.01694915254237288,59,0.01,0.436,0,FALSE,FALSE,FALSE
2021-07-18,CLOV,1,8.2,0.9789,0.045454545454545456,22,0.008,0.274,0,FALSE,FALSE,FALSE
2021-07-19,CLOV,1,8.3,0.9961,0.023255813953488372,43,0.012,0.538,0,FALSE,FALSE,FALSE
2021-07-20,CLOV,0,8.35,NA,0,58,0.01,0.05,0,FALSE,FALSE,FALSE
2021-08-02,CLOV,0,8.15,NA,0,27,0.018,0.336,0,FALSE,FALSE,FALSE
2021-08-03,CLOV,1,8.12,0.9963,0.017857142857142856,56,0.012,0.074,0,FALSE,FALSE,FALSE
2021-08-04,CLOV,1,7.92,0,0.010309278350515464,97,0.016,0.198,0,FALSE,FALSE,FALSE
2021-08-05,CLOV,2,8.13,-0.34295000000000003,0.020202020202020204,99,0.014,0.088,0,FALSE,FALSE,FALSE
2021-08-06,CLOV,2,8.07,0.5236500000000001,0.023809523809523808,84,0.016,0.06,0,FALSE,FALSE,FALSE
2021-08-07,CLOV,1,8.07,0.9965,0.027777777777777776,36,0.03,0.044,0,FALSE,FALSE,FALSE
2021-08-08,CLOV,1,8.07,0.9989,0.02631578947368421,38,0.04,0.578,0,FALSE,FALSE,FALSE
2021-08-09,CLOV,0,8.81,NA,0,62,0.02,0.036,0,FALSE,FALSE,FALSE
2021-08-10,CLOV,0,8.41,NA,0,53,0.002,0.642,0,FALSE,FALSE,FALSE
2021-08-11,CLOV,3,8.13,0.6606,0.03225806451612903,93,0.02,0.898,0,TRUE,FALSE,FALSE
2021-08-12,CLOV,6,9.01,0.4383333333333333,0.07407407407407407,81,0.012,0.206,0,FALSE,FALSE,FALSE
2021-08-13,CLOV,3,8.22,0.8078666666666667,0.05263157894736842,57,0.012,0.03,0,FALSE,FALSE,FALSE
2021-08-14,CLOV,2,8.22,0.8674999999999999,0.05555555555555555,36,0.008,1,0,TRUE,FALSE,FALSE
2021-08-15,CLOV,0,8.22,NA,0,21,0.01,1,0,TRUE,FALSE,FALSE
2021-08-16,CLOV,1,8.49,-0.7195,0.09090909090909091,11,NA,NA,NA,NA,NA,NA
2020-09-29,TLRY,0,4.83,NA,0,1,1,0.044,0,FALSE,TRUE,FALSE
2021-01-28,TLRY,0,18.700001,NA,0,1197,0.018,0.034,0,FALSE,FALSE,FALSE
2021-01-29,TLRY,3,18.1,0.08900000000000001,1.8882175226586103e-4,15888,0.004,0.032,0,FALSE,FALSE,FALSE
2021-01-30,TLRY,3,18.1,0.8156333333333333,0.0023752969121140144,1263,0.008,0.028,0,FALSE,FALSE,FALSE
2021-01-31,TLRY,0,18.1,NA,0,943,0.024,0.034,0,FALSE,FALSE,FALSE
2021-02-01,TLRY,2,19.1,0.48085,0.0021208907741251328,943,1,0.052,0,FALSE,TRUE,FALSE
2021-02-02,TLRY,1,23.49,0.9814,7.112375533428165e-4,1406,1,0.03,0,FALSE,TRUE,FALSE
2021-02-03,TLRY,9,26.309999,0.5308666666666667,0.0032549728752260397,2765,0.014,0.048,0,FALSE,FALSE,FALSE
2021-02-04,TLRY,3,26.780001,0.8601,0.0017825311942959,1683,0.068,0.04,0,FALSE,FALSE,FALSE
2021-02-05,TLRY,3,25.719999,0.9589666666666666,0.0012175324675324675,2464,0.014,0.02,0,FALSE,FALSE,FALSE
2021-02-06,TLRY,3,25.719999,0.9095,0.0010687566797292483,2807,0.01,0.032,0,FALSE,FALSE,FALSE
2021-02-07,TLRY,0,25.719999,NA,0,513,1,0.048,0,FALSE,TRUE,FALSE
2021-02-08,TLRY,0,30.09,NA,0,280,1,0.162,0,FALSE,TRUE,FALSE
2021-02-09,TLRY,2,42.349998,0.1978,0.01282051282051282,156,1,0.956,0,TRUE,TRUE,FALSE
2021-02-10,TLRY,9,63.91,0.21838888888888888,0.0430622009569378,209,1,1,0,TRUE,TRUE,FALSE
2021-02-11,TLRY,22,32.16,0.6560636363636364,0.1317365269461078,167,1,1,0,TRUE,TRUE,FALSE
2021-02-12,TLRY,9,29,-0.14222222222222222,0.04918032786885246,183,0.006,0.884,0,TRUE,FALSE,FALSE
2021-02-13,TLRY,2,29,0.03155000000000002,0.011299435028248588,177,0.004,0.942,0,TRUE,FALSE,FALSE
2021-02-14,TLRY,7,29,0.8016714285714286,0.05555555555555555,126,0.01,0.068,0,FALSE,FALSE,FALSE
2021-02-15,TLRY,3,29,0.9894666666666666,0.047619047619047616,63,1,0.998,0,TRUE,TRUE,FALSE
2021-02-16,TLRY,1,34.630001,0.9973,0.010638297872340425,94,0.998,0.038,0,FALSE,TRUE,FALSE
2021-02-17,TLRY,2,31.51,0.9793499999999999,0.011428571428571429,175,1,0.058,0,FALSE,TRUE,FALSE
2021-02-18,TLRY,6,27.1,0.8911833333333333,0.024390243902439025,246,0.98,0.248,0,FALSE,TRUE,FALSE
2021-02-19,TLRY,2,29.209999,0.54355,0.005698005698005698,351,0.01,0.108,0,FALSE,FALSE,FALSE
2021-02-20,TLRY,0,29.209999,NA,0,237,0.012,0.046,0,FALSE,FALSE,FALSE
2021-02-21,TLRY,0,29.209999,NA,0,162,1,0.07,0,FALSE,TRUE,FALSE
2021-02-22,TLRY,3,26.290001,0.8151666666666667,0.021897810218978103,137,0.216,0.072,0,FALSE,FALSE,FALSE
2021-02-23,TLRY,1,24.790001,-0.4698,0.0036363636363636364,275,0.996,0.074,0,FALSE,TRUE,FALSE
2021-02-24,TLRY,4,27.98,0.10022500000000001,0.016666666666666666,240,1,0.256,0,FALSE,TRUE,FALSE
2021-02-25,TLRY,0,24.5,NA,0,557,0.008,0.108,0,FALSE,FALSE,FALSE
2021-02-26,TLRY,0,24.360001,NA,0,553,0.014,0.092,0,FALSE,FALSE,FALSE
2021-02-27,TLRY,0,24.360001,NA,0,293,0.03,0.054,0,FALSE,FALSE,FALSE
2021-02-28,TLRY,0,24.360001,NA,0,144,0.818,0.066,0,FALSE,TRUE,FALSE
2021-03-01,TLRY,2,25.559999,0.96865,0.012903225806451613,155,0.036,0.066,0,FALSE,FALSE,FALSE
2021-03-02,TLRY,0,25.9,NA,0,365,0.008,0.046,0,FALSE,FALSE,FALSE
2021-03-03,TLRY,1,25.290001,0.9476,0.0017271157167530224,579,1,0.052,0,FALSE,TRUE,FALSE
2021-03-04,TLRY,0,22.65,NA,0,476,0.056,0.042,0,FALSE,FALSE,FALSE
2021-03-05,TLRY,2,21.629999,0.84905,0.004739336492890996,422,0.008,0.052,0,FALSE,FALSE,FALSE
2021-03-06,TLRY,0,21.629999,NA,0,398,0.002,0.052,0,FALSE,FALSE,FALSE
2021-03-07,TLRY,0,21.629999,NA,0,146,0.01,0.042,0,FALSE,FALSE,FALSE
2021-03-08,TLRY,0,22.42,NA,0,138,1,0.036,0,FALSE,TRUE,FALSE
2021-03-09,TLRY,0,24.41,NA,0,357,0.004,0.06,0,FALSE,FALSE,FALSE
2021-03-10,TLRY,0,24.1,NA,0,601,1,0.048,0,FALSE,TRUE,FALSE
2021-03-11,TLRY,0,28.200001,NA,0,531,0.022,0.082,0,FALSE,FALSE,FALSE
2021-03-12,TLRY,1,27.57,0,0.003205128205128205,312,0.014,0.052,0,FALSE,FALSE,FALSE
2021-03-13,TLRY,0,27.57,NA,0,248,0.01,0.1,0,FALSE,FALSE,FALSE
2021-03-14,TLRY,0,27.57,NA,0,160,1,0.118,0,FALSE,TRUE,FALSE
2021-03-15,TLRY,1,30.469999,0.9855,0.010526315789473684,95,1,0.062,0,FALSE,TRUE,FALSE
2021-03-16,TLRY,3,26.969999,0.9447333333333333,0.012345679012345678,243,0.006,0.066,0,FALSE,FALSE,FALSE
2021-03-17,TLRY,0,27.469999,NA,0,224,0.994,0.064,0,FALSE,TRUE,FALSE
2021-03-18,TLRY,0,25.32,NA,0,231,0.008,0.102,0,FALSE,FALSE,FALSE
2021-03-19,TLRY,1,25.35,0.5683,0.004784688995215311,209,0.004,0.09,0,FALSE,FALSE,FALSE
2021-03-20,TLRY,2,25.35,-0.1591,0.015267175572519083,131,0.012,0.054,0,FALSE,FALSE,FALSE
2021-03-21,TLRY,0,25.35,NA,0,48,0.906,0.076,0,FALSE,TRUE,FALSE
2021-03-22,TLRY,0,23.9,NA,0,67,0.174,0.124,0,FALSE,FALSE,FALSE
2021-03-23,TLRY,2,23.219999,0.018500000000000003,0.017857142857142856,112,0.78,0.056,0,FALSE,FALSE,FALSE
2021-03-24,TLRY,1,22.190001,0.3583,0.006666666666666667,150,0.026,0.052,0,FALSE,FALSE,FALSE
2021-03-25,TLRY,1,22.83,0.8331,0.0038022813688212928,263,0.046,0.098,0,FALSE,FALSE,FALSE
2021-03-26,TLRY,2,22.08,-0.15395,0.010101010101010102,198,0.02,0.04,0,FALSE,FALSE,FALSE
2021-03-27,TLRY,1,22.08,0.3182,0.00819672131147541,122,0.008,0.068,0,FALSE,FALSE,FALSE
2021-03-28,TLRY,0,22.08,NA,0,46,0.006,0.082,0,FALSE,FALSE,FALSE
2021-03-29,TLRY,1,21.629999,0.9987,0.013888888888888888,72,0.004,0.048,0,FALSE,FALSE,FALSE
2021-03-30,TLRY,1,22.040001,0.9918,0.010309278350515464,97,0.01,0.058,0,FALSE,FALSE,FALSE
2021-03-31,TLRY,2,22.73,0.9777,0.023809523809523808,84,0.016,0.09,0,FALSE,FALSE,FALSE
2021-04-01,TLRY,1,22.34,0.9765,0.007194244604316547,139,0.008,0.072,0,FALSE,FALSE,FALSE
2021-04-02,TLRY,0,22.34,NA,0,83,0.002,0.062,0,FALSE,FALSE,FALSE
2021-04-03,TLRY,0,22.34,NA,0,35,0.026,0.05,0,FALSE,FALSE,FALSE
2021-04-04,TLRY,0,22.34,NA,0,6,0.048,0.138,0,FALSE,FALSE,FALSE
2021-04-05,TLRY,1,22.07,0.9857,0.02040816326530612,49,0.318,0.052,0,FALSE,FALSE,FALSE
2021-04-06,TLRY,1,21.139999,0.6523,0.013333333333333334,75,0.836,0.052,0,FALSE,TRUE,FALSE
2021-04-07,TLRY,0,19.76,NA,0,61,0.006,0.138,0,FALSE,FALSE,FALSE
2021-04-08,TLRY,2,19.77,0.6044499999999999,0.027777777777777776,72,0.006,0.198,0,FALSE,FALSE,FALSE
2021-04-09,TLRY,0,19.76,NA,0,107,0.012,0.04,0,FALSE,FALSE,FALSE
2021-04-10,TLRY,0,19.76,NA,0,78,0.008,0.05,0,FALSE,FALSE,FALSE
2021-04-11,TLRY,0,19.76,NA,0,29,1,0.23,0,FALSE,TRUE,FALSE
2021-04-12,TLRY,1,17.190001,0.1389,0.019230769230769232,52,0.01,0.062,0,FALSE,FALSE,FALSE
2021-04-13,TLRY,1,18.32,0.4278,0.009523809523809525,105,0.07,0.09,0,FALSE,FALSE,FALSE
2021-04-14,TLRY,1,17.4,0.5046,0.008333333333333333,120,0.086,0.224,0,FALSE,FALSE,FALSE
2021-04-15,TLRY,2,16.940001,0.9953,0.023809523809523808,84,0.024,0.08,0,FALSE,FALSE,FALSE
2021-04-16,TLRY,2,17.200001,0.1904,0.02564102564102564,78,0.022,0.464,0,FALSE,FALSE,FALSE
2021-04-17,TLRY,0,17.200001,NA,0,91,0.048,0.056,0,FALSE,FALSE,FALSE
2021-04-18,TLRY,0,17.200001,NA,0,24,0.034,0.818,0,TRUE,FALSE,FALSE
2021-04-19,TLRY,1,17.440001,0.2732,0.038461538461538464,26,0.196,0.768,0,FALSE,FALSE,FALSE
2021-04-20,TLRY,0,15.89,NA,0,63,0.024,0.226,0,FALSE,FALSE,FALSE
2021-04-21,TLRY,2,16.82,-0.15710000000000002,0.027777777777777776,72,0.028,0.426,0,FALSE,FALSE,FALSE
2021-04-22,TLRY,0,16.459999,NA,0,55,0.026,0.072,0,FALSE,FALSE,FALSE
2021-04-23,TLRY,0,17.07,NA,0,46,0.042,0.042,0,FALSE,FALSE,FALSE
2021-04-24,TLRY,0,17.07,NA,0,59,0.018,1,0,TRUE,FALSE,FALSE
2021-04-25,TLRY,1,17.07,0.9999,0.05263157894736842,19,0.42,1,0,TRUE,FALSE,FALSE
2021-04-26,TLRY,0,17.85,NA,0,28,0.172,0.15,0,FALSE,FALSE,FALSE
2021-04-27,TLRY,3,17.719999,0.9297333333333333,0.02631578947368421,114,0.492,0.08,0,FALSE,FALSE,FALSE
2021-04-28,TLRY,1,19.32,0.9606,0.012048192771084338,83,0.02,0.138,0,FALSE,FALSE,FALSE
2021-04-29,TLRY,0,18.65,NA,0,89,0.014,0.042,0,FALSE,FALSE,FALSE
2021-04-30,TLRY,1,18.34,-0.5859,0.02,50,0.006,0.196,0,FALSE,FALSE,FALSE
2021-05-01,TLRY,0,18.34,NA,0,50,1,0.07,0,FALSE,TRUE,FALSE
2021-05-05,TLRY,0,15.9,NA,0,45,0.15,0.036,0,FALSE,FALSE,FALSE
2021-05-06,TLRY,1,14.15,0.8424,0.005988023952095809,167,0.25,0.064,0,FALSE,FALSE,FALSE
2021-05-07,TLRY,0,16.18,NA,0,177,0.016,0.86,0,TRUE,FALSE,FALSE
2021-05-08,TLRY,4,16.18,0.133025,0.032520325203252036,123,0.016,0.064,0,FALSE,FALSE,FALSE
2021-05-09,TLRY,1,16.18,0.9272,0.025,40,0.052,0.864,0,TRUE,FALSE,FALSE
2021-05-10,TLRY,0,15.04,NA,0,60,0.016,0.056,0,FALSE,FALSE,FALSE
2021-05-11,TLRY,1,15.66,0.9496,0.007936507936507936,126,0.836,0.07,0,FALSE,TRUE,FALSE
2021-05-12,TLRY,0,14.53,NA,0,89,0.182,0.05,0,FALSE,FALSE,FALSE
2021-05-13,TLRY,0,13.68,NA,0,103,0.006,0.032,0,FALSE,FALSE,FALSE
2021-05-14,TLRY,1,13.93,0,0.00819672131147541,122,0.006,0.064,0,FALSE,FALSE,FALSE
2021-05-15,TLRY,0,13.93,NA,0,70,0.026,0.044,0,FALSE,FALSE,FALSE
2021-05-16,TLRY,0,13.93,NA,0,22,0.954,0.064,0,FALSE,TRUE,FALSE
2021-05-17,TLRY,0,15.16,NA,0,31,0.032,0.028,0,FALSE,FALSE,FALSE
2021-05-18,TLRY,0,15.58,NA,0,71,0.004,0.038,0,FALSE,FALSE,FALSE
2021-05-19,TLRY,0,15.02,NA,0,52,0.014,0.038,0,FALSE,FALSE,FALSE
2021-05-20,TLRY,0,14.94,NA,0,72,0.006,0.05,0,FALSE,FALSE,FALSE
2021-05-21,TLRY,0,15.23,NA,0,78,0.012,0.994,0,TRUE,FALSE,FALSE
2021-05-22,TLRY,3,15.23,0.9736333333333334,0.0410958904109589,73,0.004,0.992,0,TRUE,FALSE,FALSE
2021-05-23,TLRY,0,15.23,NA,0,47,0.006,0.044,0,FALSE,FALSE,FALSE
2021-05-24,TLRY,0,15.03,NA,0,46,0.024,0.056,0,FALSE,FALSE,FALSE
2021-05-25,TLRY,0,15.46,NA,0,86,0.978,0.088,0,FALSE,TRUE,FALSE
2021-05-26,TLRY,1,16.67,0.9847,0.010526315789473684,95,0.012,0.054,0,FALSE,FALSE,FALSE
2021-05-27,TLRY,1,17.17,0.9687,0.007518796992481203,133,0.008,0.046,0,FALSE,FALSE,FALSE
2021-05-28,TLRY,1,16.67,0.9791,0.005917159763313609,169,0.01,0.062,0,FALSE,FALSE,FALSE
2021-05-29,TLRY,1,16.67,0.9914,0.022222222222222223,45,0.01,0.082,0,FALSE,FALSE,FALSE
2021-05-30,TLRY,0,16.67,NA,0,37,0.002,0.036,0,FALSE,FALSE,FALSE
2021-05-31,TLRY,0,16.67,NA,0,28,0.012,0.046,0,FALSE,FALSE,FALSE
2021-06-01,TLRY,0,16.98,NA,0,33,1,0.072,0,FALSE,TRUE,FALSE
2021-06-10,TLRY,4,20.049999,0.738,0.017467248908296942,229,0.01,0.026,0,FALSE,FALSE,FALSE
2021-06-11,TLRY,4,19.889999,0.8188,0.011111111111111112,360,0,0.052,0,FALSE,FALSE,FALSE
2021-06-12,TLRY,1,19.889999,0,0.0045045045045045045,222,0.01,0.048,0,FALSE,FALSE,FALSE
2021-06-13,TLRY,0,19.889999,NA,0,10,1,0.034,0,FALSE,TRUE,FALSE
2021-06-15,TLRY,0,17.98,NA,0,103,0.012,0.052,0,FALSE,FALSE,FALSE
2021-06-16,TLRY,2,18.129999,0.48075,0.010256410256410256,195,0.154,0.056,0,FALSE,FALSE,FALSE
2021-06-17,TLRY,0,17.469999,NA,0,166,0.09,0.036,0,FALSE,FALSE,FALSE
2021-06-18,TLRY,1,16.91,0,0.005917159763313609,169,0.014,0.056,0,FALSE,FALSE,FALSE
2021-06-19,TLRY,1,16.91,0.9878,0.008771929824561403,114,0.014,0.04,0,FALSE,FALSE,FALSE
2021-06-20,TLRY,0,16.91,NA,0,56,0.052,0.106,0,FALSE,FALSE,FALSE
2021-06-21,TLRY,1,17.370001,0.9933,0.01639344262295082,61,0.088,0.038,0,FALSE,FALSE,FALSE
2021-06-22,TLRY,0,17.43,NA,0,156,0.194,0.076,0,FALSE,FALSE,FALSE
2021-06-23,TLRY,2,17.610001,0.5264,0.011111111111111112,180,0.302,0.06,0,FALSE,FALSE,FALSE
2021-06-24,TLRY,4,18.26,0.46955,0.023391812865497075,171,0.08,0.094,0,FALSE,FALSE,FALSE
2021-06-25,TLRY,1,18.200001,0.3912,0.007874015748031496,127,0.016,0.098,0,FALSE,FALSE,FALSE
2021-06-26,TLRY,1,18.200001,0.9783,0.008403361344537815,119,0.018,0.142,0,FALSE,FALSE,FALSE
2021-06-28,TLRY,0,18.629999,NA,0,11,0.01,0.074,0,FALSE,FALSE,FALSE
2021-06-29,TLRY,2,17.860001,0.96965,0.0091324200913242,219,0.044,0.128,0,FALSE,FALSE,FALSE
2021-06-30,TLRY,0,18.08,NA,0,53,0.198,0.074,0,FALSE,FALSE,FALSE
2021-07-01,TLRY,1,17.84,0.9986,0.006666666666666667,150,0.368,0.104,0,FALSE,FALSE,FALSE
2021-07-02,TLRY,0,17.23,NA,0,110,0.076,0.068,0,FALSE,FALSE,FALSE
2021-07-03,TLRY,0,17.23,NA,0,83,0.046,0.056,0,FALSE,FALSE,FALSE
2021-07-04,TLRY,0,17.23,NA,0,39,0.058,0.044,0,FALSE,FALSE,FALSE
2021-07-05,TLRY,0,17.23,NA,0,31,0.568,0.05,0,FALSE,FALSE,FALSE
2021-07-06,TLRY,0,16.719999,NA,0,87,0.318,0.038,0,FALSE,FALSE,FALSE
2021-07-07,TLRY,0,16.23,NA,0,31,0.028,0.048,0,FALSE,FALSE,FALSE
2021-07-08,TLRY,0,16.25,NA,0,97,0.02,0.058,0,FALSE,FALSE,FALSE
2021-07-09,TLRY,0,16.17,NA,0,74,0.006,0.042,0,FALSE,FALSE,FALSE
2021-07-10,TLRY,0,16.17,NA,0,52,0.01,0.068,0,FALSE,FALSE,FALSE
